produc_id,product_name,cat_id,netto,brutto,accessories
D14-40000,KHAE 400-4.5FA W,228,669.0,822.87,"EHRK603509030,EHRK603509030,EHRK603509033,EHRK603509033,EHRK603509031,EHRK603509031,EHRK603509032,EHRK603509032,EHRK603512030,EHRK603512030,EHRK603512033,EHRK603512033,EHRK603512031,EHRK603512031,EHRK603512032,EHRK603512032,EHRK603515030,EHRK603515030,EHRK603515033,EHRK603515033,EHRK603515031,EHRK603515031,EHRK603515032,EHRK603515032,EHRK603518030,EHRK603518030,EHRK603518033,EHRK603518033,EHRK603518031,EHRK603518031,EHRK603518032,EHRK603518032,EHRK603521030,EHRK603521030,EHRK603521033,EHRK603521033,EHRK603521031,EHRK603521031,EHRK603521032,EHRK603521032,EHRK603524030,EHRK603524030,EHRK603524033,EHRK603524033,EHRK603524031,EHRK603524031,EHRK603524032,EHRK603524032,EHRK603527030,EHRK603527030,EHRK603527033,EHRK603527033,EHRK603527031,EHRK603527031,EHRK603527032,EHRK603527032,EHRK603530030,EHRK603530030,EHRK603530033,EHRK603530033,EHRK603530031,EHRK603530031,EHRK603530032,EHRK603530032,EHRK603533030,EHRK603533030,EHRK603533033,EHRK603533033,EHRK603533031,EHRK603533031,EHRK603533032,EHRK603533032,EHRK603536030,EHRK603536030,EHRK603536033,EHRK603536033,EHRK603536031,EHRK603536031,EHRK603536032,EHRK603536032,EHRK603542030,EHRK603542030,EHRK603542033,EHRK603542033,EHRK603542031,EHRK603542031,EHRK603542032,EHRK603542032,EHRK603545030,EHRK603545030,EHRK603545033,EHRK603545033,EHRK603545031,EHRK603545031,EHRK603545032,EHRK603545032,H80-00230,H80-00230,H80-22001,H80-22001,H10-03200,H10-03200,H10-03210,H10-03210,W11-30000,W11-30000,STL-0-50-AT,STL-0-50-AT,H70-03500,H70-03500,I30-31501,I30-31501,I00-31502,I00-31502,V21-10004,V21-10004,D20-60350,D20-60350,D22-60357,D22-60357,D22-60355,D22-60355,V10-31500,V10-31500"
D14-40010,KHAE 400-4.5FA WS,228,999.0,1228.77,"EHRK603509030,EHRK603509030,EHRK603509033,EHRK603509033,EHRK603509031,EHRK603509031,EHRK603509032,EHRK603509032,EHRK603512030,EHRK603512030,EHRK603512033,EHRK603512033,EHRK603512031,EHRK603512031,EHRK603512032,EHRK603512032,EHRK603515030,EHRK603515030,EHRK603515033,EHRK603515033,EHRK603515031,EHRK603515031,EHRK603515032,EHRK603515032,EHRK603518030,EHRK603518030,EHRK603518033,EHRK603518033,EHRK603518031,EHRK603518031,EHRK603518032,EHRK603518032,EHRK603521030,EHRK603521030,EHRK603521033,EHRK603521033,EHRK603521031,EHRK603521031,EHRK603521032,EHRK603521032,EHRK603524030,EHRK603524030,EHRK603524033,EHRK603524033,EHRK603524031,EHRK603524031,EHRK603524032,EHRK603524032,EHRK603527030,EHRK603527030,EHRK603527033,EHRK603527033,EHRK603527031,EHRK603527031,EHRK603527032,EHRK603527032,EHRK603530030,EHRK603530030,EHRK603530033,EHRK603530033,EHRK603530031,EHRK603530031,EHRK603530032,EHRK603530032,EHRK603533030,EHRK603533030,EHRK603533033,EHRK603533033,EHRK603533031,EHRK603533031,EHRK603533032,EHRK603533032,EHRK603536030,EHRK603536030,EHRK603536033,EHRK603536033,EHRK603536031,EHRK603536031,EHRK603536032,EHRK603536032,EHRK603542030,EHRK603542030,EHRK603542033,EHRK603542033,EHRK603542031,EHRK603542031,EHRK603542032,EHRK603542032,EHRK603545030,EHRK603545030,EHRK603545033,EHRK603545033,EHRK603545031,EHRK603545031,EHRK603545032,EHRK603545032,H80-00230,H80-00230,H80-22001,H80-22001,H10-03200,H10-03200,H10-03210,H10-03210,W11-30000,W11-30000,STL-0-50-AT,STL-0-50-AT,H70-03500,H70-03500,I30-31501,I30-31501,I00-31502,I00-31502,V21-10004,V21-10004,D20-60350,D20-60350,D22-60357,D22-60357,D22-60355,D22-60355,V10-31500,V10-31500"
D14-40050,KHAD 400-4.5DF W,228,685.0,842.55,"EHRK603509030,EHRK603509030,EHRK603509033,EHRK603509033,EHRK603509031,EHRK603509031,EHRK603509032,EHRK603509032,EHRK603512030,EHRK603512030,EHRK603512033,EHRK603512033,EHRK603512031,EHRK603512031,EHRK603512032,EHRK603512032,EHRK603515030,EHRK603515030,EHRK603515033,EHRK603515033,EHRK603515031,EHRK603515031,EHRK603515032,EHRK603515032,EHRK603518030,EHRK603518030,EHRK603518033,EHRK603518033,EHRK603518031,EHRK603518031,EHRK603518032,EHRK603518032,EHRK603521030,EHRK603521030,EHRK603521033,EHRK603521033,EHRK603521031,EHRK603521031,EHRK603521032,EHRK603521032,EHRK603524030,EHRK603524030,EHRK603524033,EHRK603524033,EHRK603524031,EHRK603524031,EHRK603524032,EHRK603524032,EHRK603527030,EHRK603527030,EHRK603527033,EHRK603527033,EHRK603527031,EHRK603527031,EHRK603527032,EHRK603527032,EHRK603530030,EHRK603530030,EHRK603530033,EHRK603530033,EHRK603530031,EHRK603530031,EHRK603530032,EHRK603530032,EHRK603533030,EHRK603533030,EHRK603533033,EHRK603533033,EHRK603533031,EHRK603533031,EHRK603533032,EHRK603533032,EHRK603536030,EHRK603536030,EHRK603536033,EHRK603536033,EHRK603536031,EHRK603536031,EHRK603536032,EHRK603536032,EHRK603542030,EHRK603542030,EHRK603542033,EHRK603542033,EHRK603542031,EHRK603542031,EHRK603542032,EHRK603542032,EHRK603545030,EHRK603545030,EHRK603545033,EHRK603545033,EHRK603545031,EHRK603545031,EHRK603545032,EHRK603545032,E800-0005T3,E800-0005T3,H80-00031,H80-00031,H80-38001,H80-38001,H00-01201,H00-01201,H00-01207,H00-01207,W11-30001,W11-30001,H60-03000,H60-03000,I30-31501,I30-31501,I00-31502,I00-31502,V21-10004,V21-10004,D20-60350,D20-60350,D22-60357,D22-60357,D22-60355,D22-60355,V10-31500,V10-31500"
D14-40060,KHAD 400-4.5DF WS,228,1006.0,1237.38,"EHRK603509030,EHRK603509030,EHRK603509033,EHRK603509033,EHRK603509031,EHRK603509031,EHRK603509032,EHRK603509032,EHRK603512030,EHRK603512030,EHRK603512033,EHRK603512033,EHRK603512031,EHRK603512031,EHRK603512032,EHRK603512032,EHRK603515030,EHRK603515030,EHRK603515033,EHRK603515033,EHRK603515031,EHRK603515031,EHRK603515032,EHRK603515032,EHRK603518030,EHRK603518030,EHRK603518033,EHRK603518033,EHRK603518031,EHRK603518031,EHRK603518032,EHRK603518032,EHRK603521030,EHRK603521030,EHRK603521033,EHRK603521033,EHRK603521031,EHRK603521031,EHRK603521032,EHRK603521032,EHRK603524030,EHRK603524030,EHRK603524033,EHRK603524033,EHRK603524031,EHRK603524031,EHRK603524032,EHRK603524032,EHRK603527030,EHRK603527030,EHRK603527033,EHRK603527033,EHRK603527031,EHRK603527031,EHRK603527032,EHRK603527032,EHRK603530030,EHRK603530030,EHRK603530033,EHRK603530033,EHRK603530031,EHRK603530031,EHRK603530032,EHRK603530032,EHRK603533030,EHRK603533030,EHRK603533033,EHRK603533033,EHRK603533031,EHRK603533031,EHRK603533032,EHRK603533032,EHRK603536030,EHRK603536030,EHRK603536033,EHRK603536033,EHRK603536031,EHRK603536031,EHRK603536032,EHRK603536032,EHRK603542030,EHRK603542030,EHRK603542033,EHRK603542033,EHRK603542031,EHRK603542031,EHRK603542032,EHRK603542032,EHRK603545030,EHRK603545030,EHRK603545033,EHRK603545033,EHRK603545031,EHRK603545031,EHRK603545032,EHRK603545032,E800-0005T3,E800-0005T3,H80-00031,H80-00031,H80-38001,H80-38001,H00-01201,H00-01201,H00-01207,H00-01207,W11-30001,W11-30001,H60-03000,H60-03000,I30-31501,I30-31501,I00-31502,I00-31502,V21-10004,V21-10004,D20-60350,D20-60350,D22-60357,D22-60357,D22-60355,D22-60355,V10-31500,V10-31500"
D14-50010,KHAE 500-4.6HF WS,228,1582.0,1945.86,"EHRK805009030,EHRK805009030,EHRK805009033,EHRK805009033,EHRK805009031,EHRK805009031,EHRK805009032,EHRK805009032,EHRK805012030,EHRK805012030,EHRK805012033,EHRK805012033,EHRK805012031,EHRK805012031,EHRK805012032,EHRK805012032,EHRK805015030,EHRK805015030,EHRK805015033,EHRK805015033,EHRK805015031,EHRK805015031,EHRK805015032,EHRK805015032,EHRK805018030,EHRK805018030,EHRK805018033,EHRK805018033,EHRK805018031,EHRK805018031,EHRK805018032,EHRK805018032,EHRK805021030,EHRK805021030,EHRK805021033,EHRK805021033,EHRK805021031,EHRK805021031,EHRK805021032,EHRK805021032,EHRK805024030,EHRK805024030,EHRK805024033,EHRK805024033,EHRK805024031,EHRK805024031,EHRK805024032,EHRK805024032,EHRK805027030,EHRK805027030,EHRK805027033,EHRK805027033,EHRK805027031,EHRK805027031,EHRK805027032,EHRK805027032,EHRK805030030,EHRK805030030,EHRK805030033,EHRK805030033,EHRK805030031,EHRK805030031,EHRK805030032,EHRK805030032,EHRK805033030,EHRK805033030,EHRK805033033,EHRK805033033,EHRK805033031,EHRK805033031,EHRK805033032,EHRK805033032,EHRK805036030,EHRK805036030,EHRK805036033,EHRK805036033,EHRK805036031,EHRK805036031,EHRK805036032,EHRK805036032,EHRK805039030,EHRK805039030,EHRK805039033,EHRK805039033,EHRK805039031,EHRK805039031,EHRK805039032,EHRK805039032,EHRK805042030,EHRK805042030,EHRK805042033,EHRK805042033,EHRK805042031,EHRK805042031,EHRK805042032,EHRK805042032,EHRK805045030,EHRK805045030,EHRK805045033,EHRK805045033,EHRK805045031,EHRK805045031,EHRK805045032,EHRK805045032,EHRK805051030,EHRK805051030,EHRK805051033,EHRK805051033,EHRK805051031,EHRK805051031,EHRK805051032,EHRK805051032,EHRK805054030,EHRK805054030,EHRK805054033,EHRK805054033,EHRK805054031,EHRK805054031,EHRK805054032,EHRK805054032,EHRK805060030,EHRK805060030,EHRK805060033,EHRK805060033,EHRK805060031,EHRK805060031,EHRK805060032,EHRK805060032,EHRK805066030,EHRK805066030,EHRK805066033,EHRK805066033,EHRK805066031,EHRK805066031,EHRK805066032,EHRK805066032,EHRK805075030,EHRK805075030,EHRK805075033,EHRK805075033,EHRK805075031,EHRK805075031,EHRK805075032,EHRK805075032,H80-00230,H80-00230,H80-22036,H80-22036,H10-10001,H10-10001,H10-10010,H10-10010,W11-30000,W11-30000,H70-10000,H70-10000,I30-40001,I30-40001,I00-40001,I00-40001,V21-10006,V21-10006,D20-80500,D20-80500,D22-80507,D22-80507,D22-80505,D22-80505,V10-40000,V10-40000"
D14-45060,KHAD 450-4.5HA WS,228,1160.0,1426.8,"EHRK704009030,EHRK704009030,EHRK704009033,EHRK704009033,EHRK704009031,EHRK704009031,EHRK704009032,EHRK704009032,EHRK704012030,EHRK704012030,EHRK704012033,EHRK704012033,EHRK704012031,EHRK704012031,EHRK704012032,EHRK704012032,EHRK704015030,EHRK704015030,EHRK704015033,EHRK704015033,EHRK704015031,EHRK704015031,EHRK704015032,EHRK704015032,EHRK704018030,EHRK704018030,EHRK704018033,EHRK704018033,EHRK704018031,EHRK704018031,EHRK704018032,EHRK704018032,EHRK704021030,EHRK704021030,EHRK704021033,EHRK704021033,EHRK704021031,EHRK704021031,EHRK704021032,EHRK704021032,EHRK704024030,EHRK704024030,EHRK704024033,EHRK704024033,EHRK704024031,EHRK704024031,EHRK704024032,EHRK704024032,EHRK704027030,EHRK704027030,EHRK704027033,EHRK704027033,EHRK704027031,EHRK704027031,EHRK704027032,EHRK704027032,EHRK704030030,EHRK704030030,EHRK704030033,EHRK704030033,EHRK704030031,EHRK704030031,EHRK704030032,EHRK704030032,EHRK704033030,EHRK704033030,EHRK704033033,EHRK704033033,EHRK704033031,EHRK704033031,EHRK704033032,EHRK704033032,EHRK704036030,EHRK704036030,EHRK704036033,EHRK704036033,EHRK704036031,EHRK704036031,EHRK704036032,EHRK704036032,EHRK704042030,EHRK704042030,EHRK704042033,EHRK704042033,EHRK704042031,EHRK704042031,EHRK704042032,EHRK704042032,EHRK704045030,EHRK704045030,EHRK704045033,EHRK704045033,EHRK704045031,EHRK704045031,EHRK704045032,EHRK704045032,EHRK704051030,EHRK704051030,EHRK704051033,EHRK704051033,EHRK704051031,EHRK704051031,EHRK704051032,EHRK704051032,EHRK704060030,EHRK704060030,EHRK704060033,EHRK704060033,EHRK704060031,EHRK704060031,EHRK704060032,EHRK704060032,EHRK704066030,EHRK704066030,EHRK704066033,EHRK704066033,EHRK704066031,EHRK704066031,EHRK704066032,EHRK704066032,EHRK704075030,EHRK704075030,EHRK704075033,EHRK704075033,EHRK704075031,EHRK704075031,EHRK704075032,EHRK704075032,E800-0007T3,E800-0007T3,H80-00031,H80-00031,H80-38001,H80-38001,H00-02501,H00-02501,H00-03007,H00-03007,W11-30001,W11-30001,H60-03000,H60-03000,I30-35501,I30-35501,I00-35502,I00-35502,V21-10005,V21-10005,D20-70400,D20-70400,D22-70407,D22-70407,D22-70405,D22-70405,V10-35500,V10-35500"
D14-50000,KHAE 500-4.6HF W,228,1050.0,1291.5,"EHRK805009030,EHRK805009030,EHRK805009033,EHRK805009033,EHRK805009031,EHRK805009031,EHRK805009032,EHRK805009032,EHRK805012030,EHRK805012030,EHRK805012033,EHRK805012033,EHRK805012031,EHRK805012031,EHRK805012032,EHRK805012032,EHRK805015030,EHRK805015030,EHRK805015033,EHRK805015033,EHRK805015031,EHRK805015031,EHRK805015032,EHRK805015032,EHRK805018030,EHRK805018030,EHRK805018033,EHRK805018033,EHRK805018031,EHRK805018031,EHRK805018032,EHRK805018032,EHRK805021030,EHRK805021030,EHRK805021033,EHRK805021033,EHRK805021031,EHRK805021031,EHRK805021032,EHRK805021032,EHRK805024030,EHRK805024030,EHRK805024033,EHRK805024033,EHRK805024031,EHRK805024031,EHRK805024032,EHRK805024032,EHRK805027030,EHRK805027030,EHRK805027033,EHRK805027033,EHRK805027031,EHRK805027031,EHRK805027032,EHRK805027032,EHRK805030030,EHRK805030030,EHRK805030033,EHRK805030033,EHRK805030031,EHRK805030031,EHRK805030032,EHRK805030032,EHRK805033030,EHRK805033030,EHRK805033033,EHRK805033033,EHRK805033031,EHRK805033031,EHRK805033032,EHRK805033032,EHRK805036030,EHRK805036030,EHRK805036033,EHRK805036033,EHRK805036031,EHRK805036031,EHRK805036032,EHRK805036032,EHRK805039030,EHRK805039030,EHRK805039033,EHRK805039033,EHRK805039031,EHRK805039031,EHRK805039032,EHRK805039032,EHRK805042030,EHRK805042030,EHRK805042033,EHRK805042033,EHRK805042031,EHRK805042031,EHRK805042032,EHRK805042032,EHRK805045030,EHRK805045030,EHRK805045033,EHRK805045033,EHRK805045031,EHRK805045031,EHRK805045032,EHRK805045032,EHRK805051030,EHRK805051030,EHRK805051033,EHRK805051033,EHRK805051031,EHRK805051031,EHRK805051032,EHRK805051032,EHRK805054030,EHRK805054030,EHRK805054033,EHRK805054033,EHRK805054031,EHRK805054031,EHRK805054032,EHRK805054032,EHRK805060030,EHRK805060030,EHRK805060033,EHRK805060033,EHRK805060031,EHRK805060031,EHRK805060032,EHRK805060032,EHRK805066030,EHRK805066030,EHRK805066033,EHRK805066033,EHRK805066031,EHRK805066031,EHRK805066032,EHRK805066032,EHRK805075030,EHRK805075030,EHRK805075033,EHRK805075033,EHRK805075031,EHRK805075031,EHRK805075032,EHRK805075032,H80-00230,H80-00230,H80-22036,H80-22036,H10-10001,H10-10001,H10-10010,H10-10010,W11-30000,W11-30000,H70-10000,H70-10000,I30-40001,I30-40001,I00-40001,I00-40001,V21-10006,V21-10006,D20-80500,D20-80500,D22-80507,D22-80507,D22-80505,D22-80505,V10-40000,V10-40000"
D14-45000,KHAE 450-4.5HA W,228,764.0,939.72,"EHRK704009030,EHRK704009030,EHRK704009033,EHRK704009033,EHRK704009031,EHRK704009031,EHRK704009032,EHRK704009032,EHRK704012030,EHRK704012030,EHRK704012033,EHRK704012033,EHRK704012031,EHRK704012031,EHRK704012032,EHRK704012032,EHRK704015030,EHRK704015030,EHRK704015033,EHRK704015033,EHRK704015031,EHRK704015031,EHRK704015032,EHRK704015032,EHRK704018030,EHRK704018030,EHRK704018033,EHRK704018033,EHRK704018031,EHRK704018031,EHRK704018032,EHRK704018032,EHRK704021030,EHRK704021030,EHRK704021033,EHRK704021033,EHRK704021031,EHRK704021031,EHRK704021032,EHRK704021032,EHRK704024030,EHRK704024030,EHRK704024033,EHRK704024033,EHRK704024031,EHRK704024031,EHRK704024032,EHRK704024032,EHRK704027030,EHRK704027030,EHRK704027033,EHRK704027033,EHRK704027031,EHRK704027031,EHRK704027032,EHRK704027032,EHRK704030030,EHRK704030030,EHRK704030033,EHRK704030033,EHRK704030031,EHRK704030031,EHRK704030032,EHRK704030032,EHRK704033030,EHRK704033030,EHRK704033033,EHRK704033033,EHRK704033031,EHRK704033031,EHRK704033032,EHRK704033032,EHRK704036030,EHRK704036030,EHRK704036033,EHRK704036033,EHRK704036031,EHRK704036031,EHRK704036032,EHRK704036032,EHRK704042030,EHRK704042030,EHRK704042033,EHRK704042033,EHRK704042031,EHRK704042031,EHRK704042032,EHRK704042032,EHRK704045030,EHRK704045030,EHRK704045033,EHRK704045033,EHRK704045031,EHRK704045031,EHRK704045032,EHRK704045032,EHRK704051030,EHRK704051030,EHRK704051033,EHRK704051033,EHRK704051031,EHRK704051031,EHRK704051032,EHRK704051032,EHRK704060030,EHRK704060030,EHRK704060033,EHRK704060033,EHRK704060031,EHRK704060031,EHRK704060032,EHRK704060032,EHRK704066030,EHRK704066030,EHRK704066033,EHRK704066033,EHRK704066031,EHRK704066031,EHRK704066032,EHRK704066032,EHRK704075030,EHRK704075030,EHRK704075033,EHRK704075033,EHRK704075031,EHRK704075031,EHRK704075032,EHRK704075032,H80-00230,H80-00230,H80-22001,H80-22001,H10-05000,H10-05000,H10-05010,H10-05010,W11-30000,W11-30000,STL-0-50-AT,STL-0-50-AT,H70-05000,H70-05000,I30-35501,I30-35501,I00-35502,I00-35502,V21-10005,V21-10005,D20-70400,D20-70400,D22-70407,D22-70407,D22-70405,D22-70405,V10-35500,V10-35500"
D14-50050,KHAD 500-4.6HF W,228,1006.0,1237.38,"EHRK805009030,EHRK805009030,EHRK805009033,EHRK805009033,EHRK805009031,EHRK805009031,EHRK805009032,EHRK805009032,EHRK805012030,EHRK805012030,EHRK805012033,EHRK805012033,EHRK805012031,EHRK805012031,EHRK805012032,EHRK805012032,EHRK805015030,EHRK805015030,EHRK805015033,EHRK805015033,EHRK805015031,EHRK805015031,EHRK805015032,EHRK805015032,EHRK805018030,EHRK805018030,EHRK805018033,EHRK805018033,EHRK805018031,EHRK805018031,EHRK805018032,EHRK805018032,EHRK805021030,EHRK805021030,EHRK805021033,EHRK805021033,EHRK805021031,EHRK805021031,EHRK805021032,EHRK805021032,EHRK805024030,EHRK805024030,EHRK805024033,EHRK805024033,EHRK805024031,EHRK805024031,EHRK805024032,EHRK805024032,EHRK805027030,EHRK805027030,EHRK805027033,EHRK805027033,EHRK805027031,EHRK805027031,EHRK805027032,EHRK805027032,EHRK805030030,EHRK805030030,EHRK805030033,EHRK805030033,EHRK805030031,EHRK805030031,EHRK805030032,EHRK805030032,EHRK805033030,EHRK805033030,EHRK805033033,EHRK805033033,EHRK805033031,EHRK805033031,EHRK805033032,EHRK805033032,EHRK805036030,EHRK805036030,EHRK805036033,EHRK805036033,EHRK805036031,EHRK805036031,EHRK805036032,EHRK805036032,EHRK805039030,EHRK805039030,EHRK805039033,EHRK805039033,EHRK805039031,EHRK805039031,EHRK805039032,EHRK805039032,EHRK805042030,EHRK805042030,EHRK805042033,EHRK805042033,EHRK805042031,EHRK805042031,EHRK805042032,EHRK805042032,EHRK805045030,EHRK805045030,EHRK805045033,EHRK805045033,EHRK805045031,EHRK805045031,EHRK805045032,EHRK805045032,EHRK805051030,EHRK805051030,EHRK805051033,EHRK805051033,EHRK805051031,EHRK805051031,EHRK805051032,EHRK805051032,EHRK805054030,EHRK805054030,EHRK805054033,EHRK805054033,EHRK805054031,EHRK805054031,EHRK805054032,EHRK805054032,EHRK805060030,EHRK805060030,EHRK805060033,EHRK805060033,EHRK805060031,EHRK805060031,EHRK805060032,EHRK805060032,EHRK805066030,EHRK805066030,EHRK805066033,EHRK805066033,EHRK805066031,EHRK805066031,EHRK805066032,EHRK805066032,EHRK805075030,EHRK805075030,EHRK805075033,EHRK805075033,EHRK805075031,EHRK805075031,EHRK805075032,EHRK805075032,E800-0015T3,E800-0015T3,H80-00031,H80-00031,H80-38001,H80-38001,H00-05000,H00-05000,H00-05007,H00-05007,W11-30001,W11-30001,H60-05000,H60-05000,I30-40001,I30-40001,I00-40001,I00-40001,V21-10006,V21-10006,D20-80500,D20-80500,D22-80507,D22-80507,D22-80505,D22-80505,V10-40000,V10-40000"
D14-45010,KHAE 450-4.5HA WS,228,1151.0,1415.73,"EHRK704009030,EHRK704009030,EHRK704009033,EHRK704009033,EHRK704009031,EHRK704009031,EHRK704009032,EHRK704009032,EHRK704012030,EHRK704012030,EHRK704012033,EHRK704012033,EHRK704012031,EHRK704012031,EHRK704012032,EHRK704012032,EHRK704015030,EHRK704015030,EHRK704015033,EHRK704015033,EHRK704015031,EHRK704015031,EHRK704015032,EHRK704015032,EHRK704018030,EHRK704018030,EHRK704018033,EHRK704018033,EHRK704018031,EHRK704018031,EHRK704018032,EHRK704018032,EHRK704021030,EHRK704021030,EHRK704021033,EHRK704021033,EHRK704021031,EHRK704021031,EHRK704021032,EHRK704021032,EHRK704024030,EHRK704024030,EHRK704024033,EHRK704024033,EHRK704024031,EHRK704024031,EHRK704024032,EHRK704024032,EHRK704027030,EHRK704027030,EHRK704027033,EHRK704027033,EHRK704027031,EHRK704027031,EHRK704027032,EHRK704027032,EHRK704030030,EHRK704030030,EHRK704030033,EHRK704030033,EHRK704030031,EHRK704030031,EHRK704030032,EHRK704030032,EHRK704033030,EHRK704033030,EHRK704033033,EHRK704033033,EHRK704033031,EHRK704033031,EHRK704033032,EHRK704033032,EHRK704036030,EHRK704036030,EHRK704036033,EHRK704036033,EHRK704036031,EHRK704036031,EHRK704036032,EHRK704036032,EHRK704042030,EHRK704042030,EHRK704042033,EHRK704042033,EHRK704042031,EHRK704042031,EHRK704042032,EHRK704042032,EHRK704045030,EHRK704045030,EHRK704045033,EHRK704045033,EHRK704045031,EHRK704045031,EHRK704045032,EHRK704045032,EHRK704051030,EHRK704051030,EHRK704051033,EHRK704051033,EHRK704051031,EHRK704051031,EHRK704051032,EHRK704051032,EHRK704060030,EHRK704060030,EHRK704060033,EHRK704060033,EHRK704060031,EHRK704060031,EHRK704060032,EHRK704060032,EHRK704066030,EHRK704066030,EHRK704066033,EHRK704066033,EHRK704066031,EHRK704066031,EHRK704066032,EHRK704066032,EHRK704075030,EHRK704075030,EHRK704075033,EHRK704075033,EHRK704075031,EHRK704075031,EHRK704075032,EHRK704075032,H80-00230,H80-00230,H80-22001,H80-22001,H10-05000,H10-05000,H10-05010,H10-05010,W11-30000,W11-30000,STL-0-50-AT,STL-0-50-AT,H70-05000,H70-05000,I30-35501,I30-35501,I00-35502,I00-35502,V21-10005,V21-10005,D20-70400,D20-70400,D22-70407,D22-70407,D22-70405,D22-70405,V10-35500,V10-35500"
D14-45050,KHAD 450-4.5HA W,228,784.0,964.32,"EHRK704009030,EHRK704009030,EHRK704009033,EHRK704009033,EHRK704009031,EHRK704009031,EHRK704009032,EHRK704009032,EHRK704012030,EHRK704012030,EHRK704012033,EHRK704012033,EHRK704012031,EHRK704012031,EHRK704012032,EHRK704012032,EHRK704015030,EHRK704015030,EHRK704015033,EHRK704015033,EHRK704015031,EHRK704015031,EHRK704015032,EHRK704015032,EHRK704018030,EHRK704018030,EHRK704018033,EHRK704018033,EHRK704018031,EHRK704018031,EHRK704018032,EHRK704018032,EHRK704021030,EHRK704021030,EHRK704021033,EHRK704021033,EHRK704021031,EHRK704021031,EHRK704021032,EHRK704021032,EHRK704024030,EHRK704024030,EHRK704024033,EHRK704024033,EHRK704024031,EHRK704024031,EHRK704024032,EHRK704024032,EHRK704027030,EHRK704027030,EHRK704027033,EHRK704027033,EHRK704027031,EHRK704027031,EHRK704027032,EHRK704027032,EHRK704030030,EHRK704030030,EHRK704030033,EHRK704030033,EHRK704030031,EHRK704030031,EHRK704030032,EHRK704030032,EHRK704033030,EHRK704033030,EHRK704033033,EHRK704033033,EHRK704033031,EHRK704033031,EHRK704033032,EHRK704033032,EHRK704036030,EHRK704036030,EHRK704036033,EHRK704036033,EHRK704036031,EHRK704036031,EHRK704036032,EHRK704036032,EHRK704042030,EHRK704042030,EHRK704042033,EHRK704042033,EHRK704042031,EHRK704042031,EHRK704042032,EHRK704042032,EHRK704045030,EHRK704045030,EHRK704045033,EHRK704045033,EHRK704045031,EHRK704045031,EHRK704045032,EHRK704045032,EHRK704051030,EHRK704051030,EHRK704051033,EHRK704051033,EHRK704051031,EHRK704051031,EHRK704051032,EHRK704051032,EHRK704060030,EHRK704060030,EHRK704060033,EHRK704060033,EHRK704060031,EHRK704060031,EHRK704060032,EHRK704060032,EHRK704066030,EHRK704066030,EHRK704066033,EHRK704066033,EHRK704066031,EHRK704066031,EHRK704066032,EHRK704066032,EHRK704075030,EHRK704075030,EHRK704075033,EHRK704075033,EHRK704075031,EHRK704075031,EHRK704075032,EHRK704075032,E800-0007T3,E800-0007T3,H80-00031,H80-00031,H80-38001,H80-38001,H00-02501,H00-02501,H00-03007,H00-03007,W11-30001,W11-30001,H60-03000,H60-03000,I30-35501,I30-35501,I00-35502,I00-35502,V21-10005,V21-10005,D20-70400,D20-70400,D22-70407,D22-70407,D22-70405,D22-70405,V10-35500,V10-35500"
